,4_PMF
ACC,0.5217391304347826
AUC,0.49057293336304114
Fscore,0.00025779820706373633
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5269406484654656
NDCGk,0.18415738034372456
global AUC,0.5223433582782552
global NDCG,0.27518439044986814
prediction time (sec),0.7387704849243164
training time (sec),116.45083570480347
