,74_PMF
ACC,0.5489130434782609
AUC,0.5058904902306631
Fscore,0.00026570262917154704
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5252620387086191
NDCGk,0.18475064063361787
global AUC,0.5444743275755153
global NDCG,0.2775154769392146
prediction time (sec),3.1614978313446045
training time (sec),324.62015414237976
