,96_PMF
ACC,0.5543478260869565
AUC,0.5022508141570782
Fscore,0.0002700291879261242
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5321647374986127
NDCGk,0.17215626653483512
global AUC,0.549207502760678
global NDCG,0.2767016501992992
prediction time (sec),0.7247881889343262
training time (sec),100.16014695167542
