,7_PMF
ACC,0.5543478260869565
AUC,0.5230558673227345
Fscore,0.0002598513605743584
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5294658045225892
NDCGk,0.17611289089874088
global AUC,0.5508231485895031
global NDCG,0.27745312341569495
prediction time (sec),0.7456440925598145
training time (sec),110.70959305763245
