,25_FastaiCollabWrapper
ACC,0.975609756097561
AUC,0.4920388250404936
Fscore,0.00043948496354801733
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6104719054854548
NDCGk,0.20811885600047952
global AUC,0.936203410356498
global NDCG,0.3866926117863283
prediction time (sec),6.534130334854126
training time (sec),67.51384854316711
