,91_FastaiCollabWrapper
ACC,0.975609756097561
AUC,0.5
Fscore,0.0005653364534070744
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5351308191724792
NDCGk,0.19119325812226443
global AUC,0.9283256787733962
global NDCG,0.3522530967539535
prediction time (sec),5.849424600601196
training time (sec),66.76677989959717
