,38_FastaiCollabWrapper
ACC,0.024390243902439025
AUC,0.5
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6091888357640325
NDCGk,0.2202470962056601
global AUC,0.1489337905344766
global NDCG,0.2629276216971547
prediction time (sec),6.623032569885254
training time (sec),66.94312119483948
