,3_FastaiCollabWrapper
ACC,0.975609756097561
AUC,0.5
Fscore,0.0004416001931666681
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5280358829933666
NDCGk,0.1978913251330878
global AUC,0.9458559275758789
global NDCG,0.38842326436378977
prediction time (sec),5.832817077636719
training time (sec),66.61749505996704
