,7_FastaiCollabWrapper
ACC,0.9549783549783549
AUC,0.5020668021142439
Fscore,0.00017544709645509843
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5418262408526314
NDCGk,0.17383706952316685
global AUC,0.8874302619497332
global NDCG,0.49856978324106804
prediction time (sec),103.88913321495056
training time (sec),1390.3047668933868
