,15_FastaiCollabWrapper
ACC,0.9679653679653679
AUC,0.5054720849485345
Fscore,0.00018530259217753328
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.44708107603885455
NDCGk,0.17097126446687044
global AUC,0.8863560746515062
global NDCG,0.48903428055399245
prediction time (sec),103.73852515220642
training time (sec),1361.4794778823853
