,34_FastaiCollabWrapper
ACC,0.9575757575757575
AUC,0.49993128043419255
Fscore,0.00017660817540897798
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.45820567088889275
NDCGk,0.1778476219380585
global AUC,0.8684267366701623
global NDCG,0.48549766354702373
prediction time (sec),102.00088357925415
training time (sec),1084.3502583503723
