,62_FastaiCollabWrapper
ACC,0.9575757575757575
AUC,0.4996723533669222
Fscore,0.00018816534040504311
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5460398875786818
NDCGk,0.1752454653684033
global AUC,0.8953659586258518
global NDCG,0.4988788191399274
prediction time (sec),104.166494846344
training time (sec),1281.5808758735657
