,33_FastaiCollabWrapper
ACC,0.9766233766233766
AUC,0.5005069161190072
Fscore,0.00017421003473121533
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4283844433419655
NDCGk,0.17390977194721746
global AUC,0.8969128919699915
global NDCG,0.4986261014760425
prediction time (sec),103.23780822753906
training time (sec),1158.3549871444702
