,8_BNNR
ACC,1.0
AUC,0.5
Fscore,0.00130715988415049
HR@10,0.019762845849802372
HR@2,0.003952569169960474
HR@5,0.009881422924901186
Lin's AUC,0.8263583267906274
NDCGk,0.23316220661174758
global AUC,0.9709656054589706
global NDCG,0.830536213573152
prediction time (sec),0.039318084716796875
training time (sec),321.735817193985
