,50_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0012584204882951215
HR@10,0.019762845849802372
HR@2,0.003952569169960474
HR@5,0.009881422924901186
Lin's AUC,0.8254731231278101
NDCGk,0.22770700873325628
global AUC,0.9690047785663303
global NDCG,0.8304684280809554
prediction time (sec),0.0404813289642334
training time (sec),323.2990446090698
