,6_BNNR
ACC,1.0
AUC,0.5
Fscore,0.001217856678703857
HR@10,0.019762845849802372
HR@2,0.003952569169960474
HR@5,0.009881422924901186
Lin's AUC,0.823730685889251
NDCGk,0.22025789901399212
global AUC,0.9698449154626326
global NDCG,0.8283139456780075
prediction time (sec),0.037837982177734375
training time (sec),322.4104721546173
