,34_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0013058617014604895
HR@10,0.017786561264822136
HR@2,0.003952569169960474
HR@5,0.009881422924901186
Lin's AUC,0.8457353471889621
NDCGk,0.22704135197807204
global AUC,0.9717074213556497
global NDCG,0.8300678923224517
prediction time (sec),0.03628087043762207
training time (sec),320.2692792415619
