,94_LRSSL
ACC,0.2278688524590164
AUC,0.5116580305494083
Fscore,0.0006933376056175145
HR@10,0.006557377049180328
HR@2,0.001639344262295082
HR@5,0.003278688524590164
Lin's AUC,0.3739414988079074
NDCGk,0.2207498943816866
global AUC,0.26347176639957837
global NDCG,0.4680210345809538
prediction time (sec),2.5364410877227783
training time (sec),1087.8327379226685
