,89_LRSSL
ACC,0.6508196721311476
AUC,0.49829960780358734
Fscore,0.0007045127454115044
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5521060497762472
NDCGk,0.2015335530087752
global AUC,0.630596091617901
global NDCG,0.4826842564579785
prediction time (sec),2.4369044303894043
training time (sec),573.8245418071747
