,70_LRSSL
ACC,0.09180327868852459
AUC,0.4921877812321261
Fscore,0.000308059702693277
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.33381820943625834
NDCGk,0.20000714696581787
global AUC,0.13929673804312026
global NDCG,0.4104760707903569
prediction time (sec),2.6041343212127686
training time (sec),957.8209095001221
