,20_LRSSL
ACC,0.16557377049180327
AUC,0.5042235807968738
Fscore,0.00033616902617286014
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.36588783190289537
NDCGk,0.19989387665126268
global AUC,0.2028265661247587
global NDCG,0.4194227461456151
prediction time (sec),2.6118481159210205
training time (sec),798.4214477539062
