,73_LRSSL
ACC,0.6622950819672131
AUC,0.5166204187687102
Fscore,0.000581572421915157
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5394755976408688
NDCGk,0.20034746545752136
global AUC,0.6393025816419459
global NDCG,0.4826913037509126
prediction time (sec),2.4391047954559326
training time (sec),844.9820094108582
