,75_SCPMF
ACC,0.48367346938775513
AUC,0.500244056477662
Fscore,0.0005387821083992238
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5162570329741394
NDCGk,0.22507880600874627
global AUC,0.4864804985049656
global NDCG,0.42965192967455396
prediction time (sec),0.12472152709960938
training time (sec),194.66117143630981
