,9_SCPMF
ACC,0.5346938775510204
AUC,0.503197227339042
Fscore,0.000547808202218361
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5321941100240312
NDCGk,0.20794815030200406
global AUC,0.5345916309283767
global NDCG,0.43768859200089066
prediction time (sec),0.11240625381469727
training time (sec),190.58136105537415
