,34_SCPMF
ACC,0.4714285714285714
AUC,0.4976323664933582
Fscore,0.0005647974371455013
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.513456646084777
NDCGk,0.2263416643159441
global AUC,0.4783162149784776
global NDCG,0.4333878510913053
prediction time (sec),0.10034823417663574
training time (sec),185.25296449661255
