,69_SCPMF
ACC,0.5448979591836735
AUC,0.5134450381959158
Fscore,0.0006747979759520325
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5586798699443042
NDCGk,0.21346564623668113
global AUC,0.5460006132124039
global NDCG,0.44056399436832977
prediction time (sec),0.10002613067626953
training time (sec),191.27407050132751
