,43_HAN
ACC,0.974025974025974
AUC,0.5
Fscore,0.00017186576339590118
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6318754943796171
NDCGk,0.17004185224859195
global AUC,0.9187556327807973
global NDCG,0.5063505857670729
prediction time (sec),1.4622235298156738
training time (sec),1339.4871866703033
