,83_HAN
ACC,0.974025974025974
AUC,0.5
Fscore,0.0001630812994636051
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6395024776587361
NDCGk,0.16929756627746634
global AUC,0.9179720158654383
global NDCG,0.5051255570514397
prediction time (sec),1.5576465129852295
training time (sec),1409.4091579914093
