,20_HAN
ACC,0.974025974025974
AUC,0.5
Fscore,0.00016641643602037878
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6240061545814515
NDCGk,0.17528990372250577
global AUC,0.9141839298357283
global NDCG,0.5077698532325231
prediction time (sec),1.4513018131256104
training time (sec),2009.3486528396606
