,59_LogisticMF
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7009425691816363
NDCGk,0.16572411557719868
global AUC,0.9432817795644661
global NDCG,0.5472879461663418
prediction time (sec),0.23117280006408691
training time (sec),88.11526155471802
