,62_LogisticMF
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7060102387534714
NDCGk,0.16572411557719868
global AUC,0.9422342525246009
global NDCG,0.5513375960432003
prediction time (sec),0.3376801013946533
training time (sec),90.46645712852478
