,54_LogisticMF
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0008285004142502071
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6899599269660702
NDCGk,0.16572411557719868
global AUC,0.9374577402856941
global NDCG,0.5483064065094804
prediction time (sec),0.23311853408813477
training time (sec),80.80669808387756
