,6_LogisticMF
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6991703443135102
NDCGk,0.16572411557719868
global AUC,0.9413034183551908
global NDCG,0.5455275093339945
prediction time (sec),0.3351140022277832
training time (sec),110.0253210067749
