,64_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006713998713431769
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20105144639874045
global AUC,0.9004697558541253
global NDCG,0.49677278498997085
prediction time (sec),19.37041997909546
training time (sec),3192.1338260173798
