,100_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006977655102217018
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20371420854328026
global AUC,0.9004697558541253
global NDCG,0.48586998693111766
prediction time (sec),16.94860529899597
training time (sec),3167.4111433029175
