,5_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006327347900730319
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20830175680330548
global AUC,0.9004697558541253
global NDCG,0.4843156529916343
prediction time (sec),19.35738968849182
training time (sec),3184.13108253479
