,52_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006732348527729807
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20214263016844494
global AUC,0.9004697558541253
global NDCG,0.4911379393201129
prediction time (sec),19.317352294921875
training time (sec),3200.452270746231
