,77_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007377144041854748
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20616734575152698
global AUC,0.9004697558541253
global NDCG,0.49575747303321144
prediction time (sec),19.563210248947144
training time (sec),3197.285300254822
