,62_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007278939408428893
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.2056923406537057
global AUC,0.9004697558541253
global NDCG,0.48502806839112245
prediction time (sec),19.640285968780518
training time (sec),3190.0522413253784
