,50_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006098961192041884
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20523230412042573
global AUC,0.9004697558541253
global NDCG,0.48412509880600035
prediction time (sec),19.358519792556763
training time (sec),3227.2307703495026
