,86_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006570846502947837
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.2023496697107561
global AUC,0.9004697558541253
global NDCG,0.4919517874710096
prediction time (sec),19.28704285621643
training time (sec),3188.7154870033264
