,90_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007040814017660435
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.1973090813890886
global AUC,0.9004697558541253
global NDCG,0.5023580879055569
prediction time (sec),19.338613748550415
training time (sec),3195.2085325717926
