,89_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006797848788214873
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20641336405167496
global AUC,0.9004697558541253
global NDCG,0.4969662887841576
prediction time (sec),19.316042184829712
training time (sec),3190.6527194976807
