,7_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007349217994746627
HR@10,0.001639344262295082
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.2022363264862129
global AUC,0.9004697558541253
global NDCG,0.48871500737999285
prediction time (sec),19.4180691242218
training time (sec),3351.4944100379944
