,68_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006999302271701308
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20186409384760692
global AUC,0.9004697558541253
global NDCG,0.4924040167479612
prediction time (sec),19.689345836639404
training time (sec),3218.5085146427155
