,66_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.000622044335788064
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20477468686231182
global AUC,0.9004697558541253
global NDCG,0.48379219775100996
prediction time (sec),20.08528208732605
training time (sec),3197.734466314316
