,53_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006428325067042894
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.2059177440148821
global AUC,0.9004697558541253
global NDCG,0.4939203757643693
prediction time (sec),19.318053245544434
training time (sec),3213.439464569092
