,58_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006628632337623553
HR@10,0.001639344262295082
HR@2,0.0
HR@5,0.001639344262295082
Lin's AUC,0.5
NDCGk,0.20897883263618722
global AUC,0.9004697558541253
global NDCG,0.4944985584451151
prediction time (sec),19.448469161987305
training time (sec),3184.681776046753
