,92_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006361709825217555
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20941465764337003
global AUC,0.9004697558541253
global NDCG,0.48506845440793916
prediction time (sec),19.136895895004272
training time (sec),3145.1602075099945
