,34_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0005514521468453004
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.19491352396757766
global AUC,0.9004697558541253
global NDCG,0.4874518490146644
prediction time (sec),19.647125720977783
training time (sec),3201.762882232666
