,82_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006980668135729265
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.19871564005869177
global AUC,0.9004697558541253
global NDCG,0.48828001010416117
prediction time (sec),19.320720672607422
training time (sec),3190.149706363678
