,85_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007095309209265365
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20182501809040432
global AUC,0.9004697558541253
global NDCG,0.48755719316710633
prediction time (sec),19.483617544174194
training time (sec),3226.052377462387
