,69_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.000623104920190775
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20287711973743322
global AUC,0.9004697558541253
global NDCG,0.48667884533289535
prediction time (sec),19.338430881500244
training time (sec),3225.29465508461
