,26_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006781756454963292
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.1971608283446518
global AUC,0.9004697558541253
global NDCG,0.4902442408290003
prediction time (sec),19.505754709243774
training time (sec),3232.2004606723785
