,60_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007050775423548543
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.19772596366053954
global AUC,0.9004697558541253
global NDCG,0.48834322275410486
prediction time (sec),19.389305114746094
training time (sec),3487.5080070495605
