,71_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006275236379794868
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.2038062589684362
global AUC,0.9004697558541253
global NDCG,0.4946457074359145
prediction time (sec),19.309473752975464
training time (sec),3282.410711288452
