,74_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007398865254520811
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20496424163243293
global AUC,0.9004697558541253
global NDCG,0.49069809360907524
prediction time (sec),19.548983812332153
training time (sec),3247.075375556946
