,43_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006165115137721249
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20361066295800087
global AUC,0.9004697558541253
global NDCG,0.4878950079964848
prediction time (sec),19.679256200790405
training time (sec),3247.4140162467957
