,28_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006248600954209731
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.19717942862324836
global AUC,0.9004697558541253
global NDCG,0.4890449051678211
prediction time (sec),19.59079599380493
training time (sec),3248.417550802231
