,25_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.000630594498107557
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.18693954447797975
global AUC,0.9004697558541253
global NDCG,0.48225769182051176
prediction time (sec),19.57394051551819
training time (sec),3216.626088142395
