,33_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006484800381323188
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.1971460608268644
global AUC,0.9004697558541253
global NDCG,0.4839075148741387
prediction time (sec),19.618677377700806
training time (sec),3189.2096498012543
