,51_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007146941122825147
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.19462603266758793
global AUC,0.9004697558541253
global NDCG,0.4864285152990808
prediction time (sec),19.522738218307495
training time (sec),3189.2227697372437
