,88_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006590698735905775
HR@10,0.001639344262295082
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.20364420203580327
global AUC,0.9004697558541253
global NDCG,0.48715011904427785
prediction time (sec),19.359297513961792
training time (sec),3248.0517535209656
