,97_DDA_SKF
ACC,0.5948616600790514
AUC,0.5290654328115054
Fscore,0.001317338024405879
HR@10,0.005928853754940711
HR@2,0.0
HR@5,0.003952569169960474
Lin's AUC,0.5571239799877702
NDCGk,0.24536557224631061
global AUC,0.6009192062418761
global NDCG,0.5632027181429441
prediction time (sec),0.0388791561126709
training time (sec),417.3307626247406
